"","year","month","date_of_month","day_of_week","births"
"5301",2014,7,6,7,7568
"5302",2014,7,7,1,13038
"5303",2014,7,8,2,13500
"5304",2014,7,9,3,12577
"5305",2014,7,10,4,13146
"5306",2014,7,11,5,12699
"5307",2014,7,12,6,8650
"5308",2014,7,13,7,7626
"5309",2014,7,14,1,12394
"5310",2014,7,15,2,13207
"5311",2014,7,16,3,12881
"5312",2014,7,17,4,12817
"5313",2014,7,18,5,12439
"5314",2014,7,19,6,8720
"5315",2014,7,20,7,7567
"5316",2014,7,21,1,12497
"5317",2014,7,22,2,13239
"5318",2014,7,23,3,12692
"5319",2014,7,24,4,12929
"5320",2014,7,25,5,12662
"5321",2014,7,26,6,8740
"5322",2014,7,27,7,7822
"5323",2014,7,28,1,12532
"5324",2014,7,29,2,13252
"5325",2014,7,30,3,12752
"5326",2014,7,31,4,12673
"5327",2014,8,1,5,12782
"5328",2014,8,2,6,8814
"5329",2014,8,3,7,7679
"5330",2014,8,4,1,12511
"5331",2014,8,5,2,13415
"5332",2014,8,6,3,12900
"5333",2014,8,7,4,13152
"5334",2014,8,8,5,12887
"5335",2014,8,9,6,8958
"5336",2014,8,10,7,7832
"5337",2014,8,11,1,12589
"5338",2014,8,12,2,13413
"5339",2014,8,13,3,12817
"5340",2014,8,14,4,13031
"5341",2014,8,15,5,13048
"5342",2014,8,16,6,8885
"5343",2014,8,17,7,7783
"5344",2014,8,18,1,12582
"5345",2014,8,19,2,13198
"5346",2014,8,20,3,13167
"5347",2014,8,21,4,13153
"5348",2014,8,22,5,12891
"5349",2014,8,23,6,8912
"5350",2014,8,24,7,7630
"5351",2014,8,25,1,12346
"5352",2014,8,26,2,13278
"5353",2014,8,27,3,13113
"5354",2014,8,28,4,13418
"5355",2014,8,29,5,13099
"5356",2014,8,30,6,8899
"5357",2014,8,31,7,7884
"5358",2014,9,1,1,8043
"5359",2014,9,2,2,13071
"5360",2014,9,3,3,13863
"5361",2014,9,4,4,13556
"5362",2014,9,5,5,13457
"5363",2014,9,6,6,8806
"5364",2014,9,7,7,7770
"5365",2014,9,8,1,12743
"5366",2014,9,9,2,13629
"5367",2014,9,10,3,13230
"5368",2014,9,11,4,12104
"5369",2014,9,12,5,13415
"5370",2014,9,13,6,8903
"5371",2014,9,14,7,8109
"5372",2014,9,15,1,13018
"5373",2014,9,16,2,13661
"5374",2014,9,17,3,13341
"5375",2014,9,18,4,13451
"5376",2014,9,19,5,13129
"5377",2014,9,20,6,9202
"5378",2014,9,21,7,8002
"5379",2014,9,22,1,12713
"5380",2014,9,23,2,13149
"5381",2014,9,24,3,13033
"5382",2014,9,25,4,12908
"5383",2014,9,26,5,12478
"5384",2014,9,27,6,8797
"5385",2014,9,28,7,7639
"5386",2014,9,29,1,12318
"5387",2014,9,30,2,12959
"5388",2014,10,1,3,13082
"5389",2014,10,2,4,12841
"5390",2014,10,3,5,12539
"5391",2014,10,4,6,8425
"5392",2014,10,5,7,7484
"5393",2014,10,6,1,11893
"5394",2014,10,7,2,12860
"5395",2014,10,8,3,12363
"5396",2014,10,9,4,12130
"5397",2014,10,10,5,12155
"5398",2014,10,11,6,8262
"5399",2014,10,12,7,7283
"5400",2014,10,13,1,11241
"5401",2014,10,14,2,12658
"5402",2014,10,15,3,12405
"5403",2014,10,16,4,12506
"5404",2014,10,17,5,12087
"5405",2014,10,18,6,8305
"5406",2014,10,19,7,7279
"5407",2014,10,20,1,11744
"5408",2014,10,21,2,12565
"5409",2014,10,22,3,12282
"5410",2014,10,23,4,12162
"5411",2014,10,24,5,12119
"5412",2014,10,25,6,8256
"5413",2014,10,26,7,7576
"5414",2014,10,27,1,12007
"5415",2014,10,28,2,12831
"5416",2014,10,29,3,12102
"5417",2014,10,30,4,12192
"5418",2014,10,31,5,10837
"5419",2014,11,1,6,8367
"5420",2014,11,2,7,7736
"5421",2014,11,3,1,12309
"5422",2014,11,4,2,12748
"5423",2014,11,5,3,12461
"5424",2014,11,6,4,12489
"5425",2014,11,7,5,12422
"5426",2014,11,8,6,8268
"5427",2014,11,9,7,7479
"5428",2014,11,10,1,11898
"5429",2014,11,11,2,12794
"5430",2014,11,12,3,12244
"5431",2014,11,13,4,12103
"5432",2014,11,14,5,12234
"5433",2014,11,15,6,8305
"5434",2014,11,16,7,7219
"5435",2014,11,17,1,11784
"5436",2014,11,18,2,12822
"5437",2014,11,19,3,12100
"5438",2014,11,20,4,12541
"5439",2014,11,21,5,12638
"5440",2014,11,22,6,8647
"5441",2014,11,23,7,7497
"5442",2014,11,24,1,12791
"5443",2014,11,25,2,13349
"5444",2014,11,26,3,11747
"5445",2014,11,27,4,7351
"5446",2014,11,28,5,9049
"5447",2014,11,29,6,8035
"5448",2014,11,30,7,7228
"5449",2014,12,1,1,12584
"5450",2014,12,2,2,13083
"5451",2014,12,3,3,12427
"5452",2014,12,4,4,12384
"5453",2014,12,5,5,11964
"5454",2014,12,6,6,8280
"5455",2014,12,7,7,7196
"5456",2014,12,8,1,11773
"5457",2014,12,9,2,12419
"5458",2014,12,10,3,12203
"5459",2014,12,11,4,12042
"5460",2014,12,12,5,12001
"5461",2014,12,13,6,8596
"5462",2014,12,14,7,7291
"5463",2014,12,15,1,12013
"5464",2014,12,16,2,12748
"5465",2014,12,17,3,12684
"5466",2014,12,18,4,12816
"5467",2014,12,19,5,12714
"5468",2014,12,20,6,8465
"5469",2014,12,21,7,7382
"5470",2014,12,22,1,12799
"5471",2014,12,23,2,12604
"5472",2014,12,24,3,9308
"5473",2014,12,25,4,6749
"5474",2014,12,26,5,10386
"5475",2014,12,27,6,8656
"5476",2014,12,28,7,7724
"5477",2014,12,29,1,12811
"5478",2014,12,30,2,13634
"5479",2014,12,31,3,11990
